"{""a_max"":0.8",acc_x_max:10,acc_y_max:10,control_mode:1,damping_ratio:1.414,deadzone_position:0.002,deadzone_velocity:0.0,drawing_force_threshold_high:-0.5,drawing_force_threshold_low:-1.5,driving_force:5,"ds_system_file:""../generated_ds/Worm_Final.onnx""",dz:0.0,eigen_0:150,eigen_1:300,experiment_timelimit:30,initial_cartesian_pose:[0.643059,-0.0290891,-0.765251,0,-0.00427042,-0.999389,0.0344007,0,-0.7658,-0.0188541,-0.642803,0,0.193434,-0.0365801,0.068766,1],initial_joint_pose:[0.31301,0.194648,-0.38795,-2.74978,-0.0270625,2.06228,0.727268],initial_x_ds:-0.98,initial_y_ds:-0.05,max_tank_level:100000,maximum_force:15,maximum_iteration_no:80,move_to_paper_start_time:5,"output_filename:""../result/Recording_""",randomize_initial_pose:false,randomize_radius:0.03,"robot_ip:""192.168.3.100""",rotational_stiffness:[80,80,80],system_scale:4,target_x_ds:0,target_y_ds:0,time_step:0.001,translational_stiffness:[0,0,500],use_gripper:false,v_max:0.15,v_x_max:1,v_y_max:1,velocity_scale:2,z_elevation:0.0}
12038288,0.313509,0.253697,-0.377748,-2.673042,-0.021802,2.01872,0.715083,0.62514,-0.025811,-0.780073,0,0.01221,-0.998998,0.042839,0,-0.780412,-0.036306,-0.624211,0,0.212809,-0.039434,0.066882,1,-0.902498,-0.061417,0.146151,0.033761,-0.040154,0.819605,-0.106653,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12038289,0.313512,0.253788,-0.377672,-2.672756,-0.021731,2.018562,0.715082,0.625173,-0.025801,-0.780047,0,0.012228,-0.998997,0.042843,0,-0.780385,-0.036323,-0.624243,0,0.212915,-0.039414,0.066896,1,-0.902076,-0.061335,0.146136,0.033828,-0.023453,0.823832,-0.138566,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12038290,0.313515,0.253872,-0.377587,-2.672469,-0.021661,2.0184,0.715087,0.625209,-0.025789,-0.780019,0,0.01225,-0.998997,0.042847,0,-0.780357,-0.036345,-0.624278,0,0.213023,-0.039391,0.066911,1,-0.901646,-0.061244,0.146121,0.033891,-0.004352,0.833052,-0.158751,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12038291,0.313517,0.253959,-0.377513,-2.672176,-0.021597,2.018233,0.715084,0.625244,-0.025776,-0.779992,0,0.012272,-0.998996,0.04285,0,-0.780328,-0.036365,-0.624312,0,0.213132,-0.039372,0.066928,1,-0.901209,-0.061169,0.146104,0.033966,0.016199,0.840207,-0.16492,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12038292,0.313513,0.254047,-0.377439,-2.671894,-0.021533,2.018068,0.715085,0.62527,-0.02577,-0.779971,0,0.012286,-0.998996,0.042856,0,-0.780307,-0.03638,-0.624338,0,0.213234,-0.039355,0.066943,1,-0.900799,-0.061098,0.146087,0.034036,0.039126,0.846927,-0.150038,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12038293,0.313514,0.254139,-0.377364,-2.6716,-0.021466,2.017912,0.715083,0.62531,-0.02576,-0.779939,0,0.012306,-0.998996,0.042861,0,-0.780275,-0.0364,-0.624377,0,0.213345,-0.039336,0.066957,1,-0.900358,-0.061023,0.14607,0.034113,0.058019,0.860412,-0.110407,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12038294,0.313518,0.254234,-0.377286,-2.671298,-0.021394,2.017757,0.715082,0.625355,-0.025749,-0.779903,0,0.012327,-0.998995,0.042866,0,-0.780238,-0.036421,-0.624421,0,0.213459,-0.039315,0.066971,1,-0.8999,-0.060941,0.146052,0.03419,0.063451,0.880761,-0.057949,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12038295,0.313518,0.254324,-0.377209,-2.671023,-0.021327,2.017613,0.715087,0.62539,-0.025744,-0.779875,0,0.012342,-0.998995,0.042875,0,-0.78021,-0.03644,-0.624456,0,0.213561,-0.039296,0.066983,1,-0.899492,-0.060864,0.146036,0.034256,0.060652,0.899659,-0.01512,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12038296,0.31352,0.254418,-0.377128,-2.670723,-0.021257,2.017468,0.715088,0.625443,-0.025731,-0.779833,0,0.012366,-0.998994,0.042881,0,-0.780167,-0.036464,-0.624507,0,0.213677,-0.039275,0.066996,1,-0.899029,-0.06078,0.146018,0.034333,0.058261,0.909938,0.006635,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12038297,0.313515,0.254514,-0.377054,-2.670443,-0.021191,2.017322,0.715087,0.625477,-0.025728,-0.779806,0,0.012379,-0.998994,0.042888,0,-0.78014,-0.036479,-0.624541,0,0.21378,-0.039258,0.067007,1,-0.898615,-0.060713,0.146001,0.034407,0.058147,0.915964,0.018255,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12038298,0.31352,0.254605,-0.376977,-2.670147,-0.021126,2.017178,0.715087,0.625528,-0.025713,-0.779766,0,0.012407,-0.998993,0.042895,0,-0.780098,-0.036507,-0.624591,0,0.213894,-0.039238,0.067021,1,-0.898159,-0.060633,0.145982,0.034485,0.061246,0.926651,0.031637,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12038299,0.313522,0.254703,-0.376898,-2.669851,-0.021057,2.017027,0.715084,0.625569,-0.025699,-0.779733,0,0.012431,-0.998992,0.042899,0,-0.780065,-0.03653,-0.624631,0,0.214005,-0.039219,0.067033,1,-0.897714,-0.060554,0.145964,0.03456,0.067657,0.940178,0.054905,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12038300,0.313521,0.254791,-0.376818,-2.669567,-0.020992,2.01688,0.715083,0.625611,-0.025685,-0.7797,0,0.012455,-0.998992,0.042902,0,-0.780031,-0.036552,-0.624672,0,0.214113,-0.039199,0.067046,1,-0.897285,-0.060475,0.145948,0.034631,0.081293,0.948734,0.094574,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12038301,0.313526,0.254894,-0.376741,-2.669271,-0.020932,2.016734,0.715086,0.625652,-0.025676,-0.779668,0,0.012484,-0.998991,0.042916,0,-0.779998,-0.036584,-0.624712,0,0.214223,-0.039181,0.067058,1,-0.896843,-0.060402,0.145929,0.03471,0.104599,0.951248,0.147045,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12038302,0.313519,0.254994,-0.376658,-2.668987,-0.020868,2.016599,0.715089,0.625693,-0.025667,-0.779634,0,0.012505,-0.99899,0.042925,0,-0.779964,-0.036608,-0.624753,0,0.21433,-0.039163,0.067067,1,-0.896417,-0.06033,0.145911,0.034784,0.132602,0.952587,0.207154,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12038303,0.313518,0.255085,-0.376573,-2.668697,-0.020801,2.01647,0.715086,0.625752,-0.025648,-0.779588,0,0.012534,-0.99899,0.042927,0,-0.779916,-0.036634,-0.624811,0,0.214444,-0.039142,0.067078,1,-0.89596,-0.060246,0.145893,0.03486,0.165725,0.952061,0.264192,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12038304,0.313516,0.255188,-0.376495,-2.668401,-0.020739,2.01634,0.715089,0.625806,-0.025641,-0.779545,0,0.012557,-0.998989,0.04294,0,-0.779873,-0.036662,-0.624863,0,0.214558,-0.039124,0.067088,1,-0.895505,-0.060177,0.145873,0.034944,0.204631,0.946143,0.306235,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12038305,0.313519,0.255287,-0.37641,-2.668111,-0.020677,2.016207,0.715083,0.625854,-0.025617,-0.779507,0,0.012597,-0.998988,0.042944,0,-0.779834,-0.036697,-0.62491,0,0.214669,-0.039104,0.067098,1,-0.895062,-0.060095,0.145855,0.035018,0.240026,0.937019,0.325837,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12038306,0.313521,0.255391,-0.376328,-2.667823,-0.020617,2.016081,0.715084,0.625904,-0.025602,-0.779468,0,0.012632,-0.998988,0.042955,0,-0.779793,-0.036732,-0.624959,0,0.214779,-0.039085,0.067106,1,-0.894622,-0.06002,0.145837,0.035094,0.26426,0.930052,0.316292,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12038307,0.313521,0.255496,-0.376249,-2.667536,-0.020554,2.015948,0.715082,0.625946,-0.025588,-0.779434,0,0.01266,-0.998987,0.042963,0,-0.779758,-0.036761,-0.625,0,0.214886,-0.039067,0.067115,1,-0.894191,-0.059947,0.145819,0.03517,0.27722,0.927335,0.279563,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12038308,0.313521,0.255596,-0.376168,-2.667244,-0.020498,2.015818,0.715086,0.625998,-0.025576,-0.779393,0,0.012693,-0.998986,0.042977,0,-0.779717,-0.036797,-0.62505,0,0.214998,-0.039049,0.067125,1,-0.893744,-0.059876,0.145799,0.035251,0.278582,0.923866,0.2219,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12038309,0.313521,0.255702,-0.376086,-2.666954,-0.020443,2.015693,0.715088,0.626047,-0.025561,-0.779354,0,0.01273,-0.998985,0.042991,0,-0.779677,-0.036837,-0.625098,0,0.215109,-0.039032,0.067133,1,-0.893301,-0.059807,0.14578,0.035331,0.274172,0.917006,0.157019,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12038310,0.313526,0.255805,-0.376003,-2.666658,-0.020383,2.015568,0.715086,0.626104,-0.02554,-0.779309,0,0.012771,-0.998984,0.042999,0,-0.77963,-0.036875,-0.625154,0,0.215224,-0.039012,0.067141,1,-0.89284,-0.059728,0.14576,0.035411,0.268805,0.908278,0.10479,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12038311,0.313522,0.255904,-0.375921,-2.66637,-0.020328,2.015452,0.715084,0.626165,-0.025521,-0.77926,0,0.012806,-0.998983,0.043008,0,-0.779581,-0.03691,-0.625213,0,0.215337,-0.038995,0.06715,1,-0.892388,-0.05966,0.14574,0.035495,0.260325,0.899539,0.075993,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12038312,0.313525,0.256008,-0.37584,-2.666077,-0.020276,2.015339,0.71508,0.626227,-0.025498,-0.779211,0,0.012852,-0.998982,0.043018,0,-0.77953,-0.036954,-0.625274,0,0.215452,-0.038978,0.067157,1,-0.891928,-0.059591,0.145719,0.035581,0.254801,0.893694,0.060397,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12038313,0.313519,0.256116,-0.375752,-2.665782,-0.020217,2.015233,0.715087,0.626294,-0.025488,-0.779158,0,0.012884,-0.998981,0.043035,0,-0.779476,-0.036992,-0.625339,0,0.215568,-0.03896,0.067163,1,-0.891462,-0.059519,0.145698,0.035666,0.252749,0.890717,0.039468,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12038314,0.313519,0.256227,-0.375677,-2.665488,-0.020163,2.015126,0.715084,0.626357,-0.025473,-0.779108,0,0.01292,-0.99898,0.043048,0,-0.779424,-0.037031,-0.625401,0,0.215684,-0.038945,0.067169,1,-0.891002,-0.05946,0.145676,0.035756,0.249663,0.894156,0.014124,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12038315,0.313522,0.25634,-0.375589,-2.665187,-0.02011,2.015018,0.715086,0.626423,-0.025451,-0.779055,0,0.01297,-0.998978,0.043064,0,-0.77937,-0.037081,-0.625465,0,0.215802,-0.038927,0.067174,1,-0.890529,-0.059386,0.145655,0.035842,0.245533,0.902267,-0.007687,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12038316,0.313519,0.256455,-0.375511,-2.664891,-0.020057,2.014913,0.715085,0.626487,-0.025439,-0.779005,0,0.013005,-0.998977,0.043081,0,-0.779319,-0.037121,-0.625527,0,0.215917,-0.038912,0.067179,1,-0.890066,-0.059329,0.145632,0.035934,0.240048,0.901892,-0.023785,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12038317,0.313521,0.256562,-0.375425,-2.6646,-0.020001,2.014802,0.715087,0.626547,-0.02542,-0.778956,0,0.013047,-0.998976,0.043094,0,-0.779269,-0.037164,-0.625586,0,0.216031,-0.038893,0.067185,1,-0.88961,-0.059252,0.145612,0.036015,0.237613,0.888959,-0.031539,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12038318,0.313525,0.256673,-0.375344,-2.664309,-0.019947,2.014699,0.715087,0.626611,-0.025401,-0.778906,0,0.01309,-0.998975,0.043109,0,-0.779217,-0.037209,-0.625649,0,0.216146,-0.038876,0.06719,1,-0.889153,-0.059183,0.145591,0.036099,0.239808,0.867752,-0.039927,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12038319,0.313515,0.256787,-0.375253,-2.664008,-0.019891,2.01459,0.715085,0.626675,-0.025383,-0.778855,0,0.013129,-0.998974,0.04312,0,-0.779166,-0.037249,-0.62571,0,0.216263,-0.038859,0.067195,1,-0.888684,-0.059116,0.145569,0.036187,0.24074,0.841284,-0.062072,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12038320,0.313515,0.256901,-0.375167,-2.663725,-0.019834,2.014476,0.715088,0.626722,-0.025368,-0.778818,0,0.013168,-0.998973,0.043135,0,-0.779127,-0.03729,-0.625756,0,0.21637,-0.038841,0.0672,1,-0.888256,-0.059042,0.145551,0.036262,0.239656,0.809906,-0.0917,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12038321,0.313514,0.257021,-0.375078,-2.66342,-0.019778,2.014364,0.715087,0.626782,-0.025347,-0.77877,0,0.013215,-0.998972,0.04315,0,-0.779078,-0.037337,-0.625815,0,0.216488,-0.038822,0.067204,1,-0.887784,-0.058969,0.14553,0.036348,0.237979,0.774514,-0.108315,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12038322,0.313509,0.257146,-0.374984,-2.663122,-0.01972,2.01425,0.715089,0.626833,-0.025331,-0.77873,0,0.013257,-0.99897,0.043166,0,-0.779036,-0.037382,-0.625864,0,0.2166,-0.038804,0.067208,1,-0.887335,-0.058896,0.145509,0.036428,0.230617,0.740232,-0.093204,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12038323,0.313512,0.257265,-0.374907,-2.662839,-0.019664,2.014143,0.715084,0.626881,-0.025315,-0.778691,0,0.013295,-0.998969,0.043179,0,-0.778997,-0.037421,-0.62591,0,0.216707,-0.038788,0.067211,1,-0.886908,-0.058832,0.14549,0.036507,0.217469,0.714994,-0.044279,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12038324,0.313511,0.257378,-0.374812,-2.662536,-0.019602,2.014033,0.715083,0.626948,-0.02529,-0.778638,0,0.013341,-0.998968,0.043189,0,-0.778942,-0.037466,-0.625976,0,0.216827,-0.038767,0.067217,1,-0.88643,-0.058747,0.145469,0.036589,0.199288,0.702823,0.01818,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12038325,0.313509,0.257495,-0.374719,-2.662238,-0.019537,2.01393,0.715083,0.627012,-0.025272,-0.778587,0,0.01338,-0.998967,0.0432,0,-0.77889,-0.037505,-0.626038,0,0.216943,-0.038746,0.06722,1,-0.885965,-0.058664,0.145449,0.036669,0.172526,0.695537,0.079409,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12038326,0.313502,0.257621,-0.374632,-2.66194,-0.019477,2.013825,0.715082,0.627068,-0.02526,-0.778542,0,0.013414,-0.998966,0.043215,0,-0.778844,-0.037543,-0.626093,0,0.217057,-0.03873,0.067223,1,-0.88551,-0.058599,0.145427,0.036754,0.136001,0.689036,0.14318,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12038327,0.313506,0.257744,-0.374536,-2.661643,-0.019408,2.013715,0.715089,0.627123,-0.025245,-0.778499,0,0.013454,-0.998965,0.043231,0,-0.7788,-0.037586,-0.626146,0,0.21717,-0.038707,0.067226,1,-0.885056,-0.058507,0.145409,0.036827,0.096382,0.689779,0.201909,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12038328,0.313506,0.257867,-0.374451,-2.66135,-0.01934,2.013604,0.715088,0.627174,-0.025233,-0.778458,0,0.013484,-0.998964,0.043245,0,-0.778757,-0.037619,-0.626196,0,0.217281,-0.038688,0.067229,1,-0.884612,-0.058431,0.145389,0.036905,0.066249,0.700353,0.243195,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12038329,0.313503,0.257992,-0.374357,-2.66106,-0.019267,2.013492,0.715087,0.62722,-0.025218,-0.778421,0,0.013517,-0.998963,0.043254,0,-0.77872,-0.037652,-0.626241,0,0.21739,-0.038666,0.067232,1,-0.884178,-0.058344,0.145372,0.036974,0.046228,0.719205,0.269798,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12038330,0.313506,0.25812,-0.374265,-2.660755,-0.019196,2.013379,0.715086,0.627274,-0.025201,-0.778378,0,0.013554,-0.998962,0.043266,0,-0.778675,-0.037691,-0.626294,0,0.217505,-0.038645,0.067235,1,-0.883716,-0.058258,0.145352,0.037052,0.027154,0.747497,0.285876,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12038331,0.313498,0.258239,-0.374176,-2.660457,-0.019124,2.013267,0.715088,0.627331,-0.025196,-0.778333,0,0.013575,-0.998961,0.043279,0,-0.77863,-0.037717,-0.626349,0,0.217619,-0.038625,0.067239,1,-0.883259,-0.058181,0.145331,0.037133,0.00324,0.789004,0.283429,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12038332,0.313497,0.258369,-0.374089,-2.660154,-0.019049,2.013153,0.715087,0.627383,-0.025187,-0.778291,0,0.013601,-0.99896,0.043291,0,-0.778587,-0.037747,-0.6264,0,0.217733,-0.038605,0.067241,1,-0.882803,-0.058101,0.145311,0.037212,-0.031241,0.839621,0.254512,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12038333,0.313505,0.2585,-0.374006,-2.65985,-0.018969,2.013042,0.715089,0.627437,-0.025181,-0.778247,0,0.013625,-0.998959,0.043307,0,-0.778543,-0.037777,-0.626453,0,0.217848,-0.038584,0.067244,1,-0.882343,-0.058016,0.145291,0.03729,-0.084593,0.890575,0.21192,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12038334,0.313504,0.25863,-0.373922,-2.659552,-0.018885,2.012932,0.715089,0.627489,-0.025179,-0.778206,0,0.013639,-0.998959,0.043319,0,-0.778501,-0.037796,-0.626504,0,0.21796,-0.038563,0.067246,1,-0.881894,-0.057933,0.145271,0.037366,-0.152005,0.941267,0.173837,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12038335,0.313503,0.258754,-0.373828,-2.659253,-0.018799,2.012827,0.715088,0.627549,-0.025169,-0.778158,0,0.013659,-0.998958,0.043326,0,-0.778453,-0.037819,-0.626563,0,0.218075,-0.03854,0.067248,1,-0.881434,-0.057839,0.145252,0.03744,-0.217735,0.991115,0.147376,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12038336,0.313502,0.258883,-0.373744,-2.658951,-0.018712,2.01272,0.715086,0.627606,-0.025166,-0.778112,0,0.013672,-0.998957,0.043336,0,-0.778406,-0.037837,-0.62662,0,0.21819,-0.038519,0.06725,1,-0.880975,-0.057754,0.145232,0.037518,-0.27851,1.032401,0.130171,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12038337,0.313512,0.259007,-0.373661,-2.658648,-0.018623,2.01261,0.715084,0.627666,-0.025157,-0.778064,0,0.013691,-0.998957,0.043343,0,-0.778358,-0.037858,-0.626679,0,0.218307,-0.038495,0.067253,1,-0.880509,-0.057659,0.145213,0.037593,-0.338776,1.060592,0.112938,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12038338,0.313506,0.25914,-0.373576,-2.658344,-0.018529,2.012496,0.715085,0.627716,-0.025164,-0.778023,0,0.01369,-0.998956,0.043355,0,-0.778317,-0.037867,-0.626729,0,0.21842,-0.038474,0.067255,1,-0.880056,-0.057575,0.145193,0.03767,-0.399397,1.076001,0.088508,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12038339,0.313511,0.259265,-0.373489,-2.658041,-0.018437,2.012383,0.715087,0.627774,-0.02516,-0.777976,0,0.013703,-0.998956,0.043364,0,-0.77827,-0.037884,-0.626786,0,0.218536,-0.03845,0.067259,1,-0.879591,-0.057478,0.145173,0.037745,-0.456417,1.078931,0.057955,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12038340,0.313511,0.259398,-0.373399,-2.657734,-0.018339,2.01227,0.71509,0.627828,-0.025163,-0.777933,0,0.013708,-0.998955,0.043375,0,-0.778226,-0.037897,-0.626839,0,0.218652,-0.038425,0.067261,1,-0.87913,-0.057381,0.145154,0.037819,-0.504154,1.065676,0.023669,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12038341,0.31351,0.259537,-0.373315,-2.657435,-0.01824,2.012149,0.71509,0.627865,-0.02517,-0.777903,0,0.013707,-0.998955,0.043385,0,-0.778196,-0.037903,-0.626876,0,0.218759,-0.038403,0.067262,1,-0.878698,-0.05729,0.145136,0.037888,-0.544965,1.039741,-0.006694,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12038342,0.313511,0.259666,-0.373229,-2.657127,-0.018142,2.012034,0.715085,0.627922,-0.025166,-0.777857,0,0.013715,-0.998954,0.04339,0,-0.77815,-0.037914,-0.626933,0,0.218876,-0.038379,0.067265,1,-0.87823,-0.057195,0.145116,0.037964,-0.583706,1.012801,-0.024438,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12038343,0.313514,0.259799,-0.373136,-2.656822,-0.018039,2.011911,0.715081,0.627967,-0.02516,-0.777821,0,0.013724,-0.998954,0.043392,0,-0.778114,-0.037925,-0.626977,0,0.218989,-0.038352,0.067267,1,-0.87778,-0.057087,0.145099,0.038031,-0.622222,0.984201,-0.038479,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12038344,0.313516,0.259931,-0.373048,-2.656516,-0.017937,2.011794,0.715088,0.628018,-0.025169,-0.777779,0,0.013721,-0.998954,0.043405,0,-0.778073,-0.037932,-0.627028,0,0.219104,-0.038327,0.06727,1,-0.877322,-0.056987,0.14508,0.038104,-0.65987,0.951534,-0.057281,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12038345,0.313516,0.260075,-0.372954,-2.656214,-0.017837,2.011671,0.71509,0.628053,-0.02517,-0.777751,0,0.01373,-0.998953,0.043416,0,-0.778045,-0.037947,-0.627062,0,0.219212,-0.038301,0.06727,1,-0.876889,-0.056885,0.145062,0.03817,-0.690269,0.918342,-0.069142,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12038346,0.313517,0.26021,-0.372863,-2.655913,-0.017734,2.011551,0.715091,0.628096,-0.025173,-0.777716,0,0.013731,-0.998953,0.043424,0,-0.77801,-0.037954,-0.627104,0,0.219322,-0.038276,0.067272,1,-0.876447,-0.056783,0.145044,0.038237,-0.709454,0.887615,-0.062014,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12038347,0.313517,0.26035,-0.372775,-2.655612,-0.017629,2.011431,0.715088,0.628134,-0.025176,-0.777685,0,0.013732,-0.998952,0.043429,0,-0.777979,-0.037959,-0.627143,0,0.219431,-0.038251,0.067273,1,-0.876012,-0.056683,0.145027,0.038305,-0.722876,0.865716,-0.043105,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12038348,0.313512,0.260486,-0.372685,-2.6553,-0.017522,2.011306,0.715084,0.628181,-0.025178,-0.777647,0,0.013727,-0.998952,0.043433,0,-0.777941,-0.037959,-0.62719,0,0.219546,-0.038226,0.067276,1,-0.875552,-0.056585,0.145007,0.03838,-0.737761,0.855336,-0.024406,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12038349,0.313509,0.260619,-0.372585,-2.655007,-0.017418,2.011178,0.715085,0.628213,-0.025176,-0.777622,0,0.013733,-0.998952,0.043436,0,-0.777915,-0.037967,-0.627221,0,0.219651,-0.038198,0.067278,1,-0.875132,-0.056473,0.144991,0.038439,-0.753823,0.85736,-0.011883,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12038350,0.313514,0.260756,-0.372497,-2.654705,-0.01731,2.011049,0.715084,0.628249,-0.025177,-0.777593,0,0.013734,-0.998952,0.043441,0,-0.777886,-0.037972,-0.627257,0,0.21976,-0.038171,0.06728,1,-0.874697,-0.056365,0.144974,0.038504,-0.763062,0.876076,-0.015205,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12038351,0.313515,0.260899,-0.372407,-2.654413,-0.017207,2.010918,0.715089,0.62827,-0.025187,-0.777575,0,0.013732,-0.998951,0.043453,0,-0.777869,-0.037978,-0.627277,0,0.219861,-0.038146,0.067281,1,-0.874293,-0.056263,0.144958,0.038563,-0.761261,0.907707,-0.036248,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12038352,0.313514,0.261035,-0.372313,-2.654109,-0.017098,2.010783,0.715087,0.628303,-0.025187,-0.777549,0,0.013732,-0.998951,0.043455,0,-0.777843,-0.037981,-0.62731,0,0.21997,-0.038118,0.067284,1,-0.873857,-0.056153,0.144941,0.038628,-0.74914,0.944853,-0.060857,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12038353,0.313508,0.261175,-0.372217,-2.65381,-0.016989,2.010646,0.715088,0.628328,-0.025194,-0.777528,0,0.013725,-0.998951,0.04346,0,-0.777823,-0.03798,-0.627335,0,0.220074,-0.038092,0.067287,1,-0.873438,-0.056046,0.144924,0.038691,-0.727258,0.985981,-0.082667,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12038354,0.313508,0.261324,-0.372124,-2.653509,-0.01688,2.010513,0.715087,0.62835,-0.025199,-0.77751,0,0.013724,-0.998951,0.043467,0,-0.777805,-0.037984,-0.627357,0,0.220179,-0.038065,0.067287,1,-0.873022,-0.055941,0.144908,0.038753,-0.698882,1.031686,-0.099354,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12038355,0.313508,0.261474,-0.372029,-2.653215,-0.016774,2.01039,0.715083,0.628373,-0.025198,-0.777491,0,0.01373,-0.998951,0.043472,0,-0.777786,-0.037993,-0.62738,0,0.22028,-0.038039,0.067285,1,-0.872615,-0.055834,0.144892,0.038813,-0.665801,1.077349,-0.100329,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12038356,0.313509,0.261612,-0.371938,-2.652923,-0.016672,2.010262,0.715086,0.628402,-0.025202,-0.777468,0,0.013732,-0.99895,0.043481,0,-0.777763,-0.038,-0.627408,0,0.220384,-0.038013,0.067287,1,-0.872201,-0.05573,0.144875,0.038875,-0.625386,1.114908,-0.084324,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12038357,0.313506,0.261755,-0.371839,-2.652621,-0.016574,2.01014,0.715087,0.628436,-0.025199,-0.77744,0,0.013744,-0.99895,0.043489,0,-0.777735,-0.038015,-0.627442,0,0.220492,-0.037986,0.067287,1,-0.871769,-0.055626,0.144857,0.038943,-0.579707,1.141886,-0.064424,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
