"{""a_max"":0.8",acc_x_max:10,acc_y_max:10,control_mode:1,damping_ratio:1.414,deadzone_position:0.002,deadzone_velocity:0.0,drawing_force_threshold_high:-0.5,drawing_force_threshold_low:-1.5,driving_force:5,"ds_system_file:""../generated_ds/Sine_Final.onnx""",dz:0.0,eigen_0:150,eigen_1:300,experiment_timelimit:30,initial_cartesian_pose:[0.64614,-0.00222445,-0.763203,0,0.0189551,-0.999631,0.0189613,0,-0.762979,-0.0267188,-0.645871,0,0.201325,-0.0465581,0.0650183,1],initial_joint_pose:[0.385223,0.231564,-0.472899,-2.72404,-0.0195794,2.06941,0.667528],initial_x_ds:-0.9,initial_y_ds:0,max_tank_level:100000,maximum_force:15,maximum_iteration_no:80,move_to_paper_start_time:5,"output_filename:""../result/Recording_""",randomize_initial_pose:false,randomize_radius:0.03,"robot_ip:""192.168.3.100""",rotational_stiffness:[80,80,80],system_scale:4,target_x_ds:0,target_y_ds:0,time_step:0.001,translational_stiffness:[0,0,500],use_gripper:false,v_max:0.15,v_x_max:1,v_y_max:1,velocity_scale:2,z_elevation:0.0}
10269568,0.38534,0.264528,-0.470242,-2.725878,-0.021552,2.059642,0.661482,0.612957,-0.003042,-0.790098,0,0.026976,-0.999319,0.024776,0,-0.789651,-0.036501,-0.61247,0,0.190125,-0.049204,0.060538,1,-0.944798,-0.010586,0.002932,0.068872,-1.346851,-0.417743,-0.967258,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10269569,0.385343,0.264529,-0.470242,-2.725877,-0.021548,2.059637,0.661485,0.612954,-0.003046,-0.790101,0,0.026973,-0.999319,0.024778,0,-0.789653,-0.0365,-0.612466,0,0.190125,-0.049203,0.060538,1,-0.9448,-0.01058,0.002929,0.068877,-1.348211,-0.419622,-0.96148,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10269570,0.385335,0.264528,-0.470243,-2.725879,-0.021547,2.05964,0.661479,0.612955,-0.003046,-0.790099,0,0.026966,-0.99932,0.024773,0,-0.789653,-0.036492,-0.612468,0,0.190124,-0.049205,0.060538,1,-0.944803,-0.010586,0.002931,0.068874,-1.347744,-0.420648,-0.953206,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10269571,0.385338,0.264524,-0.470242,-2.72588,-0.021546,2.059636,0.661476,0.612955,-0.003039,-0.7901,0,0.026971,-0.99932,0.024768,0,-0.789653,-0.036493,-0.612467,0,0.190124,-0.049203,0.060539,1,-0.944803,-0.010581,0.002929,0.068877,-1.345909,-0.418415,-0.948047,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10269572,0.385338,0.264524,-0.470238,-2.72588,-0.021546,2.05964,0.661481,0.612958,-0.003041,-0.790098,0,0.026973,-0.99932,0.024771,0,-0.789651,-0.036496,-0.61247,0,0.190125,-0.049202,0.060538,1,-0.944799,-0.010577,0.002928,0.068879,-1.34254,-0.417232,-0.958013,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10269573,0.385341,0.264526,-0.470237,-2.72588,-0.02155,2.05964,0.661482,0.612956,-0.003039,-0.790099,0,0.026978,-0.999319,0.024774,0,-0.789652,-0.036502,-0.612468,0,0.190125,-0.049202,0.060538,1,-0.944801,-0.010577,0.002928,0.068879,-1.337679,-0.421955,-0.990501,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10269574,0.385338,0.264524,-0.470237,-2.725877,-0.021552,2.059639,0.661483,0.612959,-0.003039,-0.790097,0,0.026978,-0.999319,0.024774,0,-0.789649,-0.036501,-0.612472,0,0.190127,-0.049203,0.060538,1,-0.944794,-0.010579,0.002931,0.068874,-1.333249,-0.430114,-1.03392,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10269575,0.385338,0.264526,-0.470245,-2.72588,-0.021548,2.059638,0.661478,0.612955,-0.003043,-0.7901,0,0.026969,-0.99932,0.024772,0,-0.789653,-0.036493,-0.612467,0,0.190124,-0.049205,0.060538,1,-0.944804,-0.010586,0.00293,0.068875,-1.330388,-0.435141,-1.073445,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10269576,0.385338,0.264526,-0.470237,-2.725882,-0.02155,2.059635,0.661476,0.61295,-0.003034,-0.790104,0,0.02698,-0.999319,0.024768,0,-0.789656,-0.036499,-0.612463,0,0.190122,-0.049203,0.060538,1,-0.944811,-0.010578,0.002925,0.068883,-1.327227,-0.434974,-1.100653,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10269577,0.385341,0.264526,-0.470244,-2.725878,-0.021551,2.059635,0.661477,0.612954,-0.003039,-0.790101,0,0.026976,-0.999319,0.024772,0,-0.789654,-0.036498,-0.612466,0,0.190125,-0.049204,0.060539,1,-0.944801,-0.010585,0.002931,0.068874,-1.323678,-0.433722,-1.112554,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10269578,0.385338,0.264526,-0.47024,-2.725877,-0.021548,2.059635,0.661479,0.612955,-0.00304,-0.7901,0,0.026974,-0.99932,0.024771,0,-0.789653,-0.036496,-0.612467,0,0.190125,-0.049203,0.060539,1,-0.944798,-0.010581,0.00293,0.068876,-1.322835,-0.433127,-1.112666,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10269579,0.385341,0.264526,-0.470245,-2.725882,-0.02155,2.059636,0.66148,0.612952,-0.003043,-0.790102,0,0.026972,-0.99932,0.024774,0,-0.789655,-0.036496,-0.612464,0,0.190122,-0.049204,0.060538,1,-0.94481,-0.010585,0.002928,0.068878,-1.32458,-0.431718,-1.104484,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10269580,0.385338,0.264523,-0.47024,-2.725878,-0.021551,2.05964,0.661479,0.612959,-0.003039,-0.790097,0,0.026976,-0.999319,0.024772,0,-0.78965,-0.036499,-0.612472,0,0.190126,-0.049204,0.060538,1,-0.944795,-0.010582,0.002931,0.068873,-1.325839,-0.428602,-1.091609,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10269581,0.385338,0.264526,-0.47024,-2.725879,-0.021551,2.059641,0.661477,0.612957,-0.003037,-0.790098,0,0.026978,-0.999319,0.024771,0,-0.789651,-0.036499,-0.612469,0,0.190125,-0.049204,0.060538,1,-0.9448,-0.010582,0.00293,0.068875,-1.327011,-0.425033,-1.076477,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10269582,0.385341,0.264528,-0.470242,-2.725878,-0.021549,2.05964,0.661479,0.612956,-0.003041,-0.790099,0,0.026975,-0.999319,0.024773,0,-0.789652,-0.036499,-0.612469,0,0.190125,-0.049204,0.060538,1,-0.944799,-0.010583,0.002931,0.068874,-1.329444,-0.421981,-1.056774,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10269583,0.385336,0.264526,-0.470242,-2.72588,-0.02155,2.059641,0.661482,0.612957,-0.003046,-0.790098,0,0.026969,-0.99932,0.024775,0,-0.789651,-0.036495,-0.61247,0,0.190125,-0.049205,0.060538,1,-0.944801,-0.010586,0.002931,0.068873,-1.331767,-0.418395,-1.032713,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10269584,0.385338,0.264528,-0.470243,-2.725874,-0.021551,2.059641,0.66148,0.61296,-0.003043,-0.790096,0,0.026974,-0.999319,0.024775,0,-0.789649,-0.036499,-0.612473,0,0.190128,-0.049205,0.060538,1,-0.94479,-0.010588,0.002935,0.068867,-1.334521,-0.413687,-1.010183,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10269585,0.385336,0.264529,-0.470237,-2.72588,-0.021551,2.05964,0.661481,0.612954,-0.003041,-0.790101,0,0.026976,-0.999319,0.024774,0,-0.789653,-0.0365,-0.612467,0,0.190124,-0.049204,0.060537,1,-0.944804,-0.010583,0.002929,0.068877,-1.339432,-0.409344,-0.991644,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10269586,0.385338,0.264529,-0.470237,-2.72588,-0.02155,2.05964,0.661485,0.612953,-0.003044,-0.790101,0,0.026975,-0.999319,0.024777,0,-0.789654,-0.036501,-0.612465,0,0.190123,-0.049203,0.060537,1,-0.944806,-0.01058,0.002928,0.068879,-1.343197,-0.407987,-0.974395,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10269587,0.385338,0.26453,-0.470236,-2.725882,-0.021548,2.059641,0.661478,0.612953,-0.003038,-0.790102,0,0.026978,-0.999319,0.024771,0,-0.789654,-0.036499,-0.612465,0,0.190123,-0.049203,0.060537,1,-0.944808,-0.010579,0.002926,0.068881,-1.343582,-0.410697,-0.955593,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10269588,0.385341,0.264526,-0.47024,-2.72588,-0.021548,2.059636,0.661481,0.612952,-0.003041,-0.790102,0,0.026974,-0.999319,0.024773,0,-0.789655,-0.036498,-0.612465,0,0.190124,-0.049203,0.060538,1,-0.944806,-0.010578,0.002927,0.06888,-1.342552,-0.416323,-0.935917,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10269589,0.385338,0.264526,-0.47024,-2.725879,-0.021549,2.059636,0.661477,0.612953,-0.003038,-0.790101,0,0.026975,-0.99932,0.02477,0,-0.789654,-0.036497,-0.612466,0,0.190124,-0.049204,0.060538,1,-0.944804,-0.010582,0.002929,0.068877,-1.341872,-0.421232,-0.920099,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10269590,0.385338,0.264523,-0.470242,-2.725877,-0.021551,2.05964,0.661481,0.61296,-0.003042,-0.790096,0,0.026973,-0.99932,0.024773,0,-0.789649,-0.036497,-0.612473,0,0.190127,-0.049204,0.060539,1,-0.944793,-0.010584,0.002933,0.068871,-1.343157,-0.421605,-0.913528,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10269591,0.385341,0.264527,-0.470242,-2.725878,-0.021547,2.059641,0.661478,0.612958,-0.003039,-0.790098,0,0.026975,-0.99932,0.024771,0,-0.78965,-0.036497,-0.612471,0,0.190126,-0.049203,0.060538,1,-0.944797,-0.010581,0.002931,0.068875,-1.346329,-0.418803,-0.914526,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10269592,0.385341,0.264526,-0.470243,-2.725882,-0.021547,2.059641,0.66148,0.612955,-0.003043,-0.7901,0,0.026971,-0.99932,0.024773,0,-0.789653,-0.036495,-0.612468,0,0.190123,-0.049203,0.060538,1,-0.944807,-0.010581,0.002928,0.068879,-1.347855,-0.416314,-0.913496,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10269593,0.385338,0.264526,-0.470242,-2.725877,-0.021547,2.059644,0.661476,0.612962,-0.003039,-0.790094,0,0.026973,-0.99932,0.02477,0,-0.789647,-0.036495,-0.612475,0,0.190127,-0.049204,0.060538,1,-0.944792,-0.010583,0.002933,0.068871,-1.346233,-0.414241,-0.908929,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10269594,0.385336,0.264524,-0.470243,-2.725879,-0.021546,2.059639,0.661475,0.612957,-0.003041,-0.790098,0,0.026968,-0.99932,0.024768,0,-0.789651,-0.03649,-0.61247,0,0.190125,-0.049204,0.060538,1,-0.944801,-0.010584,0.002931,0.068874,-1.343862,-0.410749,-0.906683,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10269595,0.385338,0.264524,-0.470242,-2.725877,-0.021546,2.059641,0.661481,0.612961,-0.003045,-0.790095,0,0.026968,-0.99932,0.024773,0,-0.789648,-0.036493,-0.612474,0,0.190127,-0.049204,0.060538,1,-0.944792,-0.010582,0.002932,0.068872,-1.341972,-0.405367,-0.907332,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10269596,0.385336,0.264526,-0.470239,-2.725874,-0.021545,2.059639,0.661481,0.612961,-0.003044,-0.790095,0,0.026968,-0.99932,0.024773,0,-0.789648,-0.036493,-0.612473,0,0.190128,-0.049204,0.060538,1,-0.944789,-0.010582,0.002933,0.068871,-1.342994,-0.40086,-0.907752,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10269597,0.385341,0.264521,-0.470243,-2.725882,-0.021546,2.059638,0.661479,0.612957,-0.003041,-0.790098,0,0.02697,-0.99932,0.02477,0,-0.789651,-0.036493,-0.61247,0,0.190124,-0.049203,0.060539,1,-0.944803,-0.010578,0.002928,0.06888,-1.34655,-0.399696,-0.907722,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10269598,0.385341,0.264521,-0.47024,-2.72588,-0.021549,2.059636,0.661476,0.612957,-0.003034,-0.790098,0,0.026979,-0.99932,0.024767,0,-0.789651,-0.036498,-0.61247,0,0.190125,-0.049202,0.060539,1,-0.944799,-0.010577,0.002928,0.068878,-1.347786,-0.402046,-0.910526,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10269599,0.385341,0.264526,-0.47024,-2.725877,-0.021551,2.059637,0.661481,0.612956,-0.003039,-0.790099,0,0.026978,-0.999319,0.024773,0,-0.789652,-0.036501,-0.612468,0,0.190126,-0.049203,0.060538,1,-0.944798,-0.01058,0.00293,0.068876,-1.347762,-0.406878,-0.914747,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10269600,0.385336,0.264527,-0.470242,-2.725875,-0.021551,2.05964,0.661483,0.612959,-0.003047,-0.790097,0,0.02697,-0.99932,0.024777,0,-0.78965,-0.036496,-0.612471,0,0.190127,-0.049205,0.060538,1,-0.944793,-0.010588,0.002935,0.068868,-1.349568,-0.409835,-0.915344,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10269601,0.385336,0.264526,-0.47024,-2.725883,-0.021551,2.059637,0.66148,0.612952,-0.003042,-0.790102,0,0.026973,-0.99932,0.024772,0,-0.789655,-0.036496,-0.612464,0,0.190122,-0.049204,0.060538,1,-0.944811,-0.010584,0.002928,0.068879,-1.349861,-0.407681,-0.910375,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10269602,0.385341,0.264528,-0.470247,-2.725877,-0.021552,2.059641,0.661478,0.612957,-0.003042,-0.790098,0,0.026974,-0.999319,0.024774,0,-0.789651,-0.036498,-0.61247,0,0.190126,-0.049205,0.060538,1,-0.944797,-0.010589,0.002934,0.06887,-1.346194,-0.403381,-0.902026,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10269603,0.385338,0.264526,-0.470243,-2.725877,-0.02155,2.05964,0.661475,0.612958,-0.003039,-0.790097,0,0.026975,-0.99932,0.02477,0,-0.78965,-0.036496,-0.612471,0,0.190126,-0.049204,0.060538,1,-0.944796,-0.010585,0.002933,0.068871,-1.342224,-0.400181,-0.895797,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10269604,0.385336,0.264527,-0.470237,-2.725877,-0.021552,2.05964,0.661479,0.612958,-0.003038,-0.790098,0,0.026977,-0.999319,0.024772,0,-0.78965,-0.0365,-0.61247,0,0.190126,-0.049204,0.060538,1,-0.944796,-0.010583,0.002932,0.068873,-1.339904,-0.399012,-0.894808,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10269605,0.385336,0.26453,-0.470245,-2.725877,-0.021549,2.059639,0.661481,0.612955,-0.003048,-0.7901,0,0.026966,-0.99932,0.024776,0,-0.789653,-0.036493,-0.612468,0,0.190125,-0.049206,0.060538,1,-0.944801,-0.01059,0.002933,0.068871,-1.338428,-0.397978,-0.895028,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10269606,0.385341,0.264526,-0.47024,-2.725877,-0.02155,2.05964,0.661478,0.612958,-0.003036,-0.790098,0,0.02698,-0.999319,0.024771,0,-0.78965,-0.036501,-0.612471,0,0.190126,-0.049203,0.060538,1,-0.944795,-0.010581,0.002931,0.068874,-1.337823,-0.39625,-0.892406,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10269607,0.385341,0.264529,-0.470239,-2.725874,-0.021547,2.059637,0.661475,0.612956,-0.003036,-0.790099,0,0.026979,-0.999319,0.02477,0,-0.789652,-0.036499,-0.612469,0,0.190127,-0.049203,0.060538,1,-0.944793,-0.010579,0.002931,0.068874,-1.33908,-0.398711,-0.887726,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10269608,0.385333,0.264529,-0.47024,-2.725876,-0.021547,2.059637,0.661475,0.612955,-0.003041,-0.7901,0,0.02697,-0.99932,0.024769,0,-0.789653,-0.036492,-0.612467,0,0.190125,-0.049205,0.060538,1,-0.9448,-0.010586,0.002932,0.068873,-1.34261,-0.403473,-0.882375,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10269609,0.385336,0.264528,-0.47024,-2.725875,-0.021547,2.05964,0.661474,0.612958,-0.003038,-0.790097,0,0.026974,-0.99932,0.024769,0,-0.78965,-0.036495,-0.612471,0,0.190127,-0.049204,0.060538,1,-0.944793,-0.010584,0.002933,0.068871,-1.346959,-0.406375,-0.878867,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10269610,0.385338,0.264526,-0.47024,-2.725879,-0.021549,2.059641,0.661481,0.612957,-0.003042,-0.790098,0,0.026974,-0.999319,0.024774,0,-0.789651,-0.036498,-0.612469,0,0.190125,-0.049204,0.060538,1,-0.9448,-0.010582,0.00293,0.068876,-1.350363,-0.412732,-0.880033,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10269611,0.385338,0.264527,-0.47024,-2.725878,-0.021548,2.05964,0.661477,0.612957,-0.003038,-0.790098,0,0.026975,-0.99932,0.02477,0,-0.789651,-0.036497,-0.61247,0,0.190126,-0.049203,0.060538,1,-0.944798,-0.010581,0.00293,0.068875,-1.351621,-0.424262,-0.884219,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10269612,0.38534,0.264526,-0.47024,-2.725877,-0.021548,2.059638,0.661472,0.612956,-0.003032,-0.790099,0,0.02698,-0.99932,0.024766,0,-0.789652,-0.036498,-0.612469,0,0.190126,-0.049203,0.060538,1,-0.944797,-0.010579,0.00293,0.068876,-1.351183,-0.436039,-0.887325,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10269613,0.385339,0.264526,-0.470237,-2.725876,-0.021549,2.059639,0.661471,0.612958,-0.003029,-0.790097,0,0.026984,-0.999319,0.024765,0,-0.78965,-0.0365,-0.612471,0,0.190127,-0.049203,0.060538,1,-0.944794,-0.010578,0.002931,0.068875,-1.351028,-0.445769,-0.889794,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10269614,0.385339,0.264529,-0.47024,-2.72588,-0.021552,2.05964,0.661473,0.612953,-0.003033,-0.790101,0,0.026981,-0.999319,0.024769,0,-0.789654,-0.036501,-0.612466,0,0.190124,-0.049204,0.060537,1,-0.944805,-0.010584,0.002929,0.068877,-1.350997,-0.452757,-0.892879,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10269615,0.385341,0.264524,-0.470242,-2.725877,-0.021548,2.059641,0.661477,0.61296,-0.003039,-0.790096,0,0.026975,-0.99932,0.024771,0,-0.789649,-0.036497,-0.612473,0,0.190127,-0.049203,0.060538,1,-0.944793,-0.010581,0.002932,0.068873,-1.349257,-0.454848,-0.895696,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10269616,0.385339,0.264526,-0.470242,-2.725879,-0.021547,2.05964,0.661478,0.612956,-0.003042,-0.790099,0,0.026972,-0.99932,0.024772,0,-0.789652,-0.036495,-0.612469,0,0.190125,-0.049204,0.060538,1,-0.944801,-0.010582,0.00293,0.068875,-1.346047,-0.446242,-0.899597,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10269617,0.385339,0.264529,-0.47024,-2.72588,-0.02155,2.059636,0.661477,0.612951,-0.003038,-0.790103,0,0.026977,-0.999319,0.024771,0,-0.789655,-0.036499,-0.612464,0,0.190123,-0.049204,0.060538,1,-0.944807,-0.010582,0.002928,0.068878,-1.342171,-0.423246,-0.902902,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10269618,0.385341,0.264524,-0.470247,-2.725878,-0.021548,2.05964,0.661476,0.61296,-0.00304,-0.790096,0,0.026972,-0.99932,0.02477,0,-0.789649,-0.036494,-0.612473,0,0.190126,-0.049204,0.060539,1,-0.944795,-0.010585,0.002933,0.068871,-1.338192,-0.393033,-0.905176,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10269619,0.38534,0.264526,-0.470242,-2.725882,-0.021551,2.059637,0.661478,0.612952,-0.003038,-0.790102,0,0.026976,-0.999319,0.024771,0,-0.789655,-0.036498,-0.612465,0,0.190123,-0.049204,0.060538,1,-0.944808,-0.010583,0.002928,0.068879,-1.333927,-0.365207,-0.91074,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10269620,0.385341,0.264531,-0.470243,-2.72588,-0.021549,2.059637,0.661477,0.612949,-0.003041,-0.790104,0,0.026975,-0.999319,0.024773,0,-0.789657,-0.036498,-0.612462,0,0.190122,-0.049204,0.060538,1,-0.94481,-0.010584,0.002928,0.068878,-1.328988,-0.343385,-0.91609,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10269621,0.385342,0.264527,-0.470242,-2.725877,-0.021548,2.059636,0.661477,0.612955,-0.003039,-0.7901,0,0.026975,-0.99932,0.024771,0,-0.789652,-0.036497,-0.612468,0,0.190125,-0.049203,0.060538,1,-0.944799,-0.010581,0.00293,0.068876,-1.325127,-0.328261,-0.917884,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10269622,0.385336,0.264519,-0.470242,-2.725879,-0.021546,2.059635,0.661473,0.612958,-0.003037,-0.790098,0,0.02697,-0.99932,0.024765,0,-0.789651,-0.036489,-0.61247,0,0.190125,-0.049203,0.06054,1,-0.944799,-0.010581,0.00293,0.068876,-1.322636,-0.319352,-0.924063,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10269623,0.385338,0.264524,-0.470242,-2.725879,-0.021547,2.059636,0.661472,0.612955,-0.003035,-0.7901,0,0.026974,-0.99932,0.024765,0,-0.789653,-0.036493,-0.612468,0,0.190124,-0.049203,0.060539,1,-0.944802,-0.010581,0.002929,0.068877,-1.319688,-0.315002,-0.936291,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10269624,0.385338,0.264524,-0.47024,-2.725879,-0.021546,2.059636,0.661479,0.612956,-0.003041,-0.790099,0,0.026971,-0.99932,0.02477,0,-0.789652,-0.036494,-0.612469,0,0.190125,-0.049203,0.060539,1,-0.9448,-0.010578,0.002929,0.068878,-1.317634,-0.315246,-0.945502,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10269625,0.385336,0.264528,-0.47024,-2.725877,-0.021549,2.059636,0.661478,0.612953,-0.003042,-0.790101,0,0.026972,-0.99932,0.024772,0,-0.789654,-0.036496,-0.612466,0,0.190125,-0.049204,0.060538,1,-0.944801,-0.010584,0.002931,0.068874,-1.31935,-0.319671,-0.947972,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10269626,0.385338,0.264529,-0.470237,-2.725885,-0.02155,2.059635,0.661477,0.612945,-0.003036,-0.790108,0,0.026979,-0.999319,0.02477,0,-0.78966,-0.0365,-0.612458,0,0.19012,-0.049203,0.060538,1,-0.944821,-0.010579,0.002923,0.068887,-1.322719,-0.326743,-0.942954,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10269627,0.385341,0.264526,-0.470242,-2.72588,-0.021552,2.05964,0.661477,0.612956,-0.003037,-0.790099,0,0.026979,-0.999319,0.024771,0,-0.789652,-0.0365,-0.612469,0,0.190125,-0.049204,0.060538,1,-0.944801,-0.010584,0.00293,0.068875,-1.324178,-0.336504,-0.933535,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10269628,0.385338,0.264521,-0.470237,-2.72588,-0.021548,2.059637,0.661473,0.612956,-0.003031,-0.790099,0,0.026979,-0.99932,0.024764,0,-0.789652,-0.036496,-0.612469,0,0.190125,-0.049202,0.060539,1,-0.944801,-0.010575,0.002927,0.06888,-1.324343,-0.348149,-0.929731,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10269629,0.385338,0.264528,-0.470245,-2.725879,-0.02155,2.059638,0.661476,0.612954,-0.003041,-0.790101,0,0.026972,-0.99932,0.024771,0,-0.789654,-0.036495,-0.612466,0,0.190124,-0.049205,0.060538,1,-0.944805,-0.010588,0.002931,0.068874,-1.324197,-0.358434,-0.932413,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10269630,0.385338,0.264524,-0.47024,-2.725875,-0.02155,2.059642,0.661472,0.612963,-0.003033,-0.790094,0,0.02698,-0.999319,0.024767,0,-0.789646,-0.036498,-0.612476,0,0.190128,-0.049204,0.060538,1,-0.944787,-0.010582,0.002934,0.06887,-1.325163,-0.364223,-0.935722,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10269631,0.385342,0.264526,-0.470237,-2.725877,-0.021551,2.059641,0.661476,0.612958,-0.003032,-0.790097,0,0.026985,-0.999319,0.024769,0,-0.78965,-0.036504,-0.612471,0,0.190126,-0.049203,0.060538,1,-0.944794,-0.010578,0.00293,0.068875,-1.328146,-0.369188,-0.937528,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10269632,0.385339,0.264526,-0.470239,-2.725877,-0.02155,2.059638,0.661477,0.612956,-0.003037,-0.790099,0,0.026978,-0.999319,0.02477,0,-0.789651,-0.036499,-0.612469,0,0.190126,-0.049203,0.060538,1,-0.944797,-0.010581,0.002931,0.068875,-1.33108,-0.377878,-0.937194,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10269633,0.385336,0.264527,-0.470237,-2.725879,-0.02155,2.059636,0.661475,0.612952,-0.003035,-0.790102,0,0.026978,-0.99932,0.024768,0,-0.789654,-0.036497,-0.612465,0,0.190124,-0.049204,0.060538,1,-0.944805,-0.010582,0.002929,0.068878,-1.331837,-0.38711,-0.935624,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10269634,0.385341,0.264528,-0.470234,-2.725879,-0.021551,2.059637,0.66147,0.612951,-0.003025,-0.790103,0,0.026989,-0.999319,0.024764,0,-0.789655,-0.036504,-0.612464,0,0.190124,-0.049202,0.060538,1,-0.944805,-0.010576,0.002926,0.068882,-1.330158,-0.395207,-0.932193,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10269635,0.385341,0.264526,-0.47024,-2.725876,-0.021552,2.059636,0.661473,0.612955,-0.003032,-0.7901,0,0.026983,-0.999319,0.024768,0,-0.789652,-0.036502,-0.612468,0,0.190126,-0.049203,0.060538,1,-0.944796,-0.010581,0.002931,0.068874,-1.328919,-0.403777,-0.928843,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10269636,0.385338,0.264527,-0.470242,-2.725877,-0.021552,2.059639,0.661476,0.612957,-0.003038,-0.790099,0,0.026977,-0.999319,0.024771,0,-0.789651,-0.036499,-0.612469,0,0.190126,-0.049205,0.060538,1,-0.944797,-0.010586,0.002932,0.068872,-1.330695,-0.409208,-0.929466,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
