"{""a_max"":0.8",acc_x_max:10,acc_y_max:10,control_mode:1,damping_ratio:1.414,deadzone_position:0.002,deadzone_velocity:0.0,drawing_force_threshold_high:-0.5,drawing_force_threshold_low:-1.5,driving_force:5,"ds_system_file:""../generated_ds/Angle_Final.onnx""",dz:0.0,eigen_0:150,eigen_1:300,experiment_timelimit:30,initial_cartesian_pose:[0.670986,0.0174283,-0.741252,0,0.00957798,-0.999834,-0.014838,0,-0.741402,0.00285647,-0.671055,0,0.243195,-0.0934624,0.0792969,1],initial_joint_pose:[0.252836,0.250632,-0.47312,-2.5972,-0.080722,2.00457,0.578335],initial_x_ds:-0.9,initial_y_ds:0,max_tank_level:100000,maximum_force:15,maximum_iteration_no:80,move_to_paper_start_time:5,"output_filename:""../result/Recording_""",randomize_initial_pose:false,randomize_radius:0.03,"robot_ip:""192.168.3.100""",rotational_stiffness:[80,80,80],system_scale:5.747,target_x_ds:0,target_y_ds:0,time_step:0.001,translational_stiffness:[0,0,500],use_gripper:false,v_max:0.15,v_x_max:1,v_y_max:1,velocity_scale:2,z_elevation:0.0}
5182603,0.254957,0.298978,-0.470334,-2.596796,-0.080434,2.007199,0.577005,0.637664,0.013132,-0.77019,0,0.014983,-0.999867,-0.004644,0,-0.770164,-0.008579,-0.637789,0,0.232237,-0.095377,0.068975,1,-0.962978,-0.011002,0.082557,0.125237,-0.97533,-0.384519,0.080765,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5182604,0.254961,0.299045,-0.470336,-2.596794,-0.080429,2.007232,0.577001,0.637642,0.013122,-0.770209,0,0.014988,-0.999867,-0.004627,0,-0.770182,-0.008594,-0.637766,0,0.232227,-0.095381,0.068959,1,-0.963031,-0.011029,0.082554,0.125239,-0.983516,-0.387445,0.089648,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5182605,0.254959,0.299112,-0.47034,-2.596796,-0.080432,2.007267,0.576999,0.637616,0.013109,-0.77023,0,0.014992,-0.999867,-0.004606,0,-0.770203,-0.008611,-0.63774,0,0.232216,-0.095389,0.068942,1,-0.963099,-0.011074,0.08255,0.125242,-0.991874,-0.391639,0.082257,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5182606,0.254958,0.299179,-0.470334,-2.596798,-0.080429,2.007296,0.576997,0.637586,0.013102,-0.770255,0,0.015,-0.999867,-0.004591,0,-0.770228,-0.008627,-0.637711,0,0.232204,-0.095393,0.068925,1,-0.963167,-0.011093,0.082545,0.125245,-1.000117,-0.391692,0.070716,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5182607,0.254957,0.299244,-0.470336,-2.596802,-0.080429,2.007329,0.576993,0.637561,0.013091,-0.770276,0,0.015003,-0.999867,-0.004575,0,-0.770249,-0.00864,-0.637685,0,0.232192,-0.095399,0.068908,1,-0.963236,-0.011129,0.082541,0.125248,-1.0074,-0.387492,0.065911,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5182608,0.254956,0.299308,-0.470336,-2.5968,-0.080431,2.007361,0.576989,0.637538,0.013083,-0.770295,0,0.015012,-0.999867,-0.004557,0,-0.770268,-0.008659,-0.637662,0,0.232182,-0.095405,0.068892,1,-0.96329,-0.011165,0.082538,0.12525,-1.01206,-0.380208,0.06928,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5182609,0.25496,0.299378,-0.470336,-2.596804,-0.08043,2.007395,0.576988,0.637508,0.013073,-0.77032,0,0.01502,-0.999867,-0.004538,0,-0.770292,-0.008677,-0.637632,0,0.232169,-0.09541,0.068874,1,-0.963364,-0.01119,0.082533,0.125253,-1.01431,-0.372608,0.077049,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5182610,0.254962,0.29944,-0.470337,-2.596802,-0.080428,2.007425,0.576993,0.637486,0.013056,-0.770339,0,0.015021,-0.999867,-0.004515,0,-0.77031,-0.008693,-0.63761,0,0.232161,-0.095415,0.068859,1,-0.963413,-0.01122,0.08253,0.125255,-1.015969,-0.370311,0.08018,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5182611,0.254956,0.299512,-0.470342,-2.596804,-0.080428,2.007454,0.576986,0.637453,0.013042,-0.770366,0,0.01502,-0.999867,-0.004499,0,-0.770337,-0.008703,-0.637577,0,0.232146,-0.095423,0.068842,1,-0.963498,-0.011268,0.082525,0.125258,-1.016261,-0.370572,0.071391,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5182612,0.254956,0.299574,-0.470337,-2.596799,-0.080427,2.007486,0.576986,0.637435,0.013033,-0.770381,0,0.015029,-0.999867,-0.004481,0,-0.770352,-0.008722,-0.637559,0,0.23214,-0.095427,0.068826,1,-0.963534,-0.011293,0.082523,0.125259,-1.01466,-0.366716,0.054158,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5182613,0.254959,0.299641,-0.470333,-2.596807,-0.080432,2.007515,0.576982,0.6374,0.013032,-0.77041,0,0.015045,-0.999867,-0.004465,0,-0.770381,-0.008745,-0.637524,0,0.232125,-0.095431,0.068809,1,-0.96362,-0.011315,0.082518,0.125263,-1.014431,-0.365166,0.036577,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5182614,0.254959,0.29971,-0.470333,-2.596805,-0.080429,2.007543,0.576979,0.637371,0.01302,-0.770434,0,0.015048,-0.999867,-0.004448,0,-0.770405,-0.008759,-0.637495,0,0.232114,-0.095437,0.068792,1,-0.963685,-0.011347,0.082514,0.125266,-1.017334,-0.375071,0.02803,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5182615,0.254956,0.29977,-0.470334,-2.596804,-0.080432,2.007575,0.576981,0.637351,0.013006,-0.770452,0,0.015053,-0.999867,-0.004427,0,-0.770422,-0.008776,-0.637474,0,0.232105,-0.095443,0.068777,1,-0.963736,-0.011384,0.082511,0.125268,-1.022662,-0.390911,0.033381,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5182616,0.254956,0.29984,-0.470336,-2.596808,-0.080433,2.007605,0.576976,0.637319,0.012997,-0.770478,0,0.015058,-0.999867,-0.00441,0,-0.770448,-0.008791,-0.637443,0,0.232091,-0.09545,0.06876,1,-0.963815,-0.011421,0.082506,0.125271,-1.02861,-0.402862,0.048771,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5182617,0.254959,0.299898,-0.470334,-2.596805,-0.080433,2.007629,0.576974,0.637295,0.01299,-0.770498,0,0.015067,-0.999867,-0.004394,0,-0.770467,-0.008809,-0.637419,0,0.232083,-0.095453,0.068746,1,-0.963863,-0.011443,0.082503,0.125273,-1.032953,-0.410122,0.061783,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5182618,0.254956,0.299964,-0.470336,-2.596805,-0.08043,2.007657,0.576966,0.637268,0.012981,-0.770521,0,0.01507,-0.999867,-0.004382,0,-0.77049,-0.00882,-0.637391,0,0.232071,-0.09546,0.06873,1,-0.963931,-0.01148,0.082499,0.125275,-1.035974,-0.414718,0.063636,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5182619,0.254956,0.300023,-0.470334,-2.596808,-0.080428,2.007681,0.57697,0.63724,0.012967,-0.770544,0,0.01507,-0.999867,-0.004363,0,-0.770513,-0.008832,-0.637363,0,0.232059,-0.095463,0.068715,1,-0.963996,-0.0115,0.082495,0.125278,-1.037749,-0.415264,0.063276,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5182620,0.254962,0.300085,-0.470334,-2.596805,-0.080431,2.00771,0.576957,0.637217,0.012972,-0.770563,0,0.015091,-0.999867,-0.004353,0,-0.770532,-0.008855,-0.63734,0,0.232051,-0.095468,0.0687,1,-0.964044,-0.011528,0.082492,0.12528,-1.037829,-0.413186,0.069336,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5182621,0.254962,0.300142,-0.470338,-2.596805,-0.080433,2.007733,0.576959,0.637193,0.012957,-0.770583,0,0.015091,-0.999867,-0.004333,0,-0.770552,-0.008868,-0.637316,0,0.232041,-0.095475,0.068687,1,-0.964102,-0.011564,0.082489,0.125282,-1.042493,-0.410192,0.072682,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5182622,0.254962,0.3002,-0.470334,-2.596803,-0.080433,2.007759,0.576954,0.63717,0.012955,-0.770602,0,0.015103,-0.999867,-0.004321,0,-0.77057,-0.008885,-0.637293,0,0.232033,-0.095478,0.068672,1,-0.964148,-0.011586,0.082486,0.125284,-1.059615,-0.405194,0.061532,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5182623,0.254956,0.300265,-0.470336,-2.596808,-0.08043,2.007783,0.576947,0.637136,0.012943,-0.77063,0,0.0151,-0.999867,-0.004309,0,-0.770598,-0.008891,-0.637259,0,0.232018,-0.095485,0.068656,1,-0.964236,-0.011622,0.08248,0.125288,-1.08417,-0.396299,0.047949,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5182624,0.254959,0.300322,-0.470336,-2.596808,-0.080431,2.007807,0.576949,0.637112,0.012933,-0.770651,0,0.015107,-0.999867,-0.00429,0,-0.770618,-0.008909,-0.637235,0,0.232008,-0.095489,0.068642,1,-0.96429,-0.011646,0.082477,0.12529,-1.109528,-0.382828,0.043155,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5182625,0.254956,0.30038,-0.47033,-2.596805,-0.08043,2.00783,0.576936,0.637087,0.012936,-0.770671,0,0.015119,-0.999867,-0.004284,0,-0.770639,-0.008923,-0.63721,0,0.231999,-0.095493,0.068628,1,-0.964342,-0.01167,0.082474,0.125292,-1.13748,-0.368997,0.036779,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5182626,0.254956,0.300438,-0.470333,-2.596805,-0.080432,2.00785,0.576938,0.637059,0.012922,-0.770694,0,0.015122,-0.999867,-0.004265,0,-0.770662,-0.008937,-0.637182,0,0.231988,-0.095499,0.068615,1,-0.964404,-0.011702,0.08247,0.125294,-1.161918,-0.352928,0.021712,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5182627,0.254958,0.300498,-0.470336,-2.5968,-0.08043,2.007873,0.576931,0.637035,0.012916,-0.770714,0,0.015128,-0.999867,-0.004252,0,-0.770681,-0.00895,-0.637158,0,0.23198,-0.095504,0.068601,1,-0.96445,-0.011734,0.082467,0.125296,-1.174813,-0.326773,0.003236,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5182628,0.254953,0.300562,-0.470336,-2.596805,-0.080432,2.007895,0.576927,0.637,0.012905,-0.770743,0,0.015129,-0.999867,-0.004238,0,-0.77071,-0.008961,-0.637123,0,0.231965,-0.09551,0.068586,1,-0.964539,-0.011769,0.082462,0.1253,-1.175747,-0.292029,-0.006728,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5182629,0.254959,0.30062,-0.470333,-2.596803,-0.080433,2.007916,0.576916,0.636974,0.012911,-0.770765,0,0.015148,-0.999867,-0.004229,0,-0.770731,-0.008982,-0.637097,0,0.231957,-0.095513,0.068572,1,-0.964587,-0.011786,0.082459,0.125302,-1.165951,-0.259053,-0.003484,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5182630,0.254959,0.300684,-0.470338,-2.5968,-0.080432,2.007936,0.576906,0.636944,0.012904,-0.770789,0,0.015152,-0.999867,-0.004218,0,-0.770756,-0.008993,-0.637067,0,0.231945,-0.09552,0.068557,1,-0.964652,-0.011825,0.082455,0.125304,-1.151251,-0.235668,0.008053,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5182631,0.254957,0.300737,-0.470333,-2.5968,-0.080432,2.007956,0.576905,0.636919,0.012898,-0.770811,0,0.015159,-0.999867,-0.004205,0,-0.770777,-0.009007,-0.637042,0,0.231936,-0.095523,0.068544,1,-0.964707,-0.011844,0.082452,0.125306,-1.136724,-0.222834,0.022549,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5182632,0.254961,0.300799,-0.470333,-2.5968,-0.080431,2.007974,0.576892,0.636886,0.012901,-0.770837,0,0.015173,-0.999866,-0.004198,0,-0.770803,-0.009022,-0.637009,0,0.231924,-0.095527,0.06853,1,-0.964774,-0.011865,0.082448,0.125309,-1.122772,-0.220811,0.040845,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5182633,0.254959,0.300858,-0.470338,-2.5968,-0.080428,2.007996,0.576894,0.636859,0.012881,-0.77086,0,0.015165,-0.999867,-0.004179,0,-0.770826,-0.009029,-0.636982,0,0.231913,-0.095533,0.068516,1,-0.96484,-0.011902,0.082444,0.125312,-1.10899,-0.225825,0.068282,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5182634,0.254958,0.300911,-0.470336,-2.596797,-0.080427,2.008015,0.576883,0.636836,0.012883,-0.770879,0,0.015176,-0.999866,-0.004172,0,-0.770844,-0.009042,-0.636959,0,0.231905,-0.095537,0.068504,1,-0.964885,-0.011924,0.082441,0.125314,-1.100596,-0.229888,0.09993,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5182635,0.254959,0.300971,-0.470336,-2.596797,-0.080432,2.00804,0.576874,0.636809,0.012883,-0.770901,0,0.015191,-0.999866,-0.004161,0,-0.770867,-0.009061,-0.636932,0,0.231894,-0.095543,0.068489,1,-0.964946,-0.011956,0.082437,0.125316,-1.104544,-0.231552,0.12223,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5182636,0.254959,0.301035,-0.47033,-2.596795,-0.080428,2.008058,0.576869,0.636778,0.012879,-0.770927,0,0.015199,-0.999866,-0.004149,0,-0.770893,-0.009076,-0.636901,0,0.231883,-0.095546,0.068475,1,-0.965007,-0.011973,0.082434,0.125318,-1.11689,-0.235052,0.13575,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5182637,0.254962,0.301083,-0.470333,-2.596793,-0.080432,2.008077,0.576857,0.636757,0.012882,-0.770945,0,0.015213,-0.999866,-0.004142,0,-0.77091,-0.009091,-0.63688,0,0.231876,-0.095551,0.068463,1,-0.96505,-0.012001,0.082431,0.12532,-1.129341,-0.243687,0.146275,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5182638,0.25496,0.30114,-0.470336,-2.596796,-0.080432,2.008097,0.576855,0.636727,0.01287,-0.770969,0,0.015213,-0.999866,-0.004127,0,-0.770934,-0.009101,-0.63685,0,0.231863,-0.095556,0.06845,1,-0.965125,-0.012033,0.082426,0.125323,-1.135891,-0.256269,0.149851,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5182639,0.254959,0.301203,-0.470333,-2.596795,-0.080433,2.008126,0.576844,0.636703,0.012871,-0.770989,0,0.015226,-0.999866,-0.004117,0,-0.770954,-0.009118,-0.636826,0,0.231854,-0.095561,0.068434,1,-0.965178,-0.012062,0.082423,0.125325,-1.135193,-0.268426,0.154199,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5182640,0.25496,0.301261,-0.470334,-2.596792,-0.080429,2.008147,0.576839,0.636678,0.012863,-0.77101,0,0.01523,-0.999866,-0.004105,0,-0.770974,-0.009129,-0.636801,0,0.231845,-0.095566,0.06842,1,-0.96523,-0.012088,0.08242,0.125327,-1.131103,-0.278078,0.168334,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5182641,0.254954,0.301322,-0.470335,-2.596794,-0.080427,2.008172,0.576829,0.63665,0.012856,-0.771033,0,0.015231,-0.999866,-0.004096,0,-0.770997,-0.009136,-0.636773,0,0.231832,-0.095572,0.068406,1,-0.965302,-0.012124,0.082416,0.12533,-1.125161,-0.284263,0.189616,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5182642,0.254956,0.301374,-0.47033,-2.596799,-0.08043,2.008196,0.576819,0.636625,0.012863,-0.771054,0,0.01525,-0.999866,-0.004089,0,-0.771018,-0.009156,-0.636747,0,0.231821,-0.095574,0.068392,1,-0.965364,-0.012138,0.082412,0.125333,-1.114835,-0.288599,0.21445,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5182643,0.254959,0.301432,-0.470333,-2.596794,-0.080429,2.008221,0.576815,0.636605,0.012855,-0.771071,0,0.015256,-0.999866,-0.004074,0,-0.771034,-0.00917,-0.636727,0,0.231815,-0.09558,0.068379,1,-0.965403,-0.012169,0.08241,0.125334,-1.100591,-0.296691,0.23183,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5182644,0.254954,0.301487,-0.470333,-2.596792,-0.080429,2.008244,0.576802,0.636581,0.012853,-0.77109,0,0.015262,-0.999866,-0.004067,0,-0.771053,-0.00918,-0.636704,0,0.231805,-0.095586,0.068365,1,-0.965456,-0.012204,0.082406,0.125336,-1.085396,-0.307882,0.22878,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5182645,0.254959,0.301544,-0.470333,-2.596791,-0.080431,2.008267,0.576798,0.636557,0.012851,-0.77111,0,0.015275,-0.999865,-0.004053,0,-0.771073,-0.009199,-0.63668,0,0.231797,-0.09559,0.068352,1,-0.965507,-0.012225,0.082403,0.125338,-1.069249,-0.319065,0.202296,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5182646,0.254962,0.301594,-0.470331,-2.596794,-0.080429,2.008289,0.576787,0.636534,0.012855,-0.771129,0,0.015289,-0.999865,-0.004048,0,-0.771092,-0.009213,-0.636657,0,0.231787,-0.095592,0.068339,1,-0.965563,-0.012239,0.0824,0.125341,-1.051732,-0.332787,0.159352,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5182647,0.254959,0.301653,-0.470333,-2.596795,-0.080428,2.008312,0.57678,0.636507,0.012847,-0.771151,0,0.01529,-0.999865,-0.004036,0,-0.771114,-0.009222,-0.63663,0,0.231776,-0.095598,0.068325,1,-0.965626,-0.012273,0.082396,0.125343,-1.032287,-0.348059,0.11217,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5182648,0.254962,0.301702,-0.470327,-2.596795,-0.080428,2.008341,0.576775,0.636492,0.012849,-0.771164,0,0.015306,-0.999865,-0.004026,0,-0.771127,-0.009241,-0.636615,0,0.231769,-0.0956,0.068312,1,-0.965663,-0.012286,0.082394,0.125345,-1.011958,-0.361547,0.073804,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5182649,0.254962,0.301759,-0.470332,-2.596792,-0.080428,2.008363,0.576763,0.636468,0.012847,-0.771183,0,0.015314,-0.999865,-0.004018,0,-0.771146,-0.009253,-0.636591,0,0.231761,-0.095606,0.068299,1,-0.965713,-0.012322,0.082391,0.125347,-0.994256,-0.373904,0.050996,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5182650,0.254954,0.301816,-0.470336,-2.596789,-0.080429,2.008388,0.576756,0.636447,0.012834,-0.771201,0,0.015311,-0.999865,-0.004004,0,-0.771163,-0.00926,-0.63657,0,0.231752,-0.095615,0.068285,1,-0.965764,-0.012369,0.082388,0.125349,-0.986316,-0.379319,0.037802,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5182651,0.254954,0.301865,-0.47033,-2.596794,-0.080428,2.008416,0.576748,0.636428,0.012839,-0.771217,0,0.015325,-0.999865,-0.003998,0,-0.771179,-0.009275,-0.636551,0,0.231742,-0.095617,0.068271,1,-0.965818,-0.012381,0.082385,0.125351,-0.988771,-0.373437,0.031132,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5182652,0.254956,0.301919,-0.470328,-2.596795,-0.080431,2.00844,0.576738,0.636404,0.012842,-0.771237,0,0.015342,-0.999865,-0.003989,0,-0.771198,-0.009294,-0.636527,0,0.231733,-0.095621,0.068258,1,-0.965871,-0.012403,0.082381,0.125353,-0.988668,-0.365483,0.042472,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5182653,0.254959,0.301968,-0.47033,-2.596792,-0.080432,2.008464,0.576732,0.636388,0.012839,-0.77125,0,0.015351,-0.999865,-0.003978,0,-0.771212,-0.009308,-0.636511,0,0.231727,-0.095625,0.068246,1,-0.965905,-0.012429,0.082379,0.125354,-0.98101,-0.362226,0.071602,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5182654,0.254959,0.302024,-0.470327,-2.596795,-0.080433,2.008491,0.57672,0.636363,0.012844,-0.77127,0,0.015367,-0.999864,-0.003972,0,-0.771231,-0.009324,-0.636487,0,0.231717,-0.095629,0.068232,1,-0.965965,-0.012451,0.082376,0.125357,-0.975555,-0.363057,0.103487,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5182655,0.254961,0.302079,-0.470325,-2.596796,-0.080433,2.008519,0.57672,0.636342,0.012836,-0.771288,0,0.015375,-0.999864,-0.003956,0,-0.771249,-0.009342,-0.636465,0,0.231708,-0.095633,0.068218,1,-0.966017,-0.012472,0.082373,0.125359,-0.981414,-0.369965,0.133149,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5182656,0.254956,0.302133,-0.47033,-2.596794,-0.08043,2.008546,0.576703,0.636324,0.012834,-0.771303,0,0.015377,-0.999864,-0.003951,0,-0.771264,-0.009346,-0.636447,0,0.2317,-0.095639,0.068205,1,-0.966063,-0.012512,0.08237,0.12536,-0.994868,-0.382807,0.151876,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5182657,0.254956,0.30219,-0.470335,-2.596796,-0.080432,2.008573,0.576703,0.6363,0.012821,-0.771322,0,0.015378,-0.999864,-0.003933,0,-0.771283,-0.009359,-0.636424,0,0.231689,-0.095646,0.06819,1,-0.966126,-0.012549,0.082366,0.125363,-1.006807,-0.392473,0.150662,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5182658,0.254957,0.302248,-0.470325,-2.596795,-0.080432,2.0086,0.576697,0.636278,0.012825,-0.771341,0,0.015397,-0.999864,-0.003923,0,-0.771301,-0.009381,-0.636401,0,0.231681,-0.095648,0.068176,1,-0.966171,-0.012561,0.082363,0.125365,-1.015879,-0.395993,0.146964,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5182659,0.254956,0.302296,-0.470327,-2.596794,-0.08043,2.00863,0.576692,0.636266,0.012816,-0.771351,0,0.015399,-0.999864,-0.003911,0,-0.771311,-0.00939,-0.636389,0,0.231675,-0.095653,0.068163,1,-0.966206,-0.01259,0.082361,0.125366,-1.02395,-0.399105,0.154658,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5182660,0.254959,0.302352,-0.47033,-2.596795,-0.080429,2.008658,0.576685,0.636245,0.012812,-0.771368,0,0.015407,-0.999864,-0.003899,0,-0.771328,-0.009404,-0.636368,0,0.231666,-0.095658,0.068149,1,-0.966258,-0.012617,0.082358,0.125368,-1.029111,-0.401737,0.164096,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5182661,0.254956,0.302409,-0.47033,-2.596797,-0.080428,2.008686,0.576675,0.636222,0.012809,-0.771387,0,0.015415,-0.999864,-0.00389,0,-0.771347,-0.009416,-0.636345,0,0.231655,-0.095663,0.068135,1,-0.966318,-0.012647,0.082354,0.12537,-1.028482,-0.400883,0.175099,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5182662,0.254956,0.302456,-0.470327,-2.596796,-0.080432,2.008715,0.57668,0.636208,0.012799,-0.771399,0,0.015422,-0.999864,-0.003871,0,-0.771358,-0.009434,-0.636331,0,0.23165,-0.095667,0.068122,1,-0.966351,-0.012671,0.082352,0.125372,-1.023354,-0.396778,0.192254,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5182663,0.254959,0.302512,-0.470327,-2.596792,-0.080428,2.008747,0.576671,0.636194,0.012798,-0.77141,0,0.015433,-0.999864,-0.003861,0,-0.771369,-0.009449,-0.636318,0,0.231644,-0.095671,0.068108,1,-0.966381,-0.012696,0.082351,0.125373,-1.018697,-0.39268,0.205711,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5182664,0.254962,0.302568,-0.47033,-2.596795,-0.080428,2.008777,0.576671,0.636173,0.012786,-0.771428,0,0.015436,-0.999864,-0.003843,0,-0.771387,-0.009463,-0.636296,0,0.231634,-0.095676,0.068094,1,-0.96644,-0.012722,0.082347,0.125375,-1.017167,-0.390336,0.215707,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5182665,0.254954,0.302625,-0.470327,-2.596797,-0.080431,2.008805,0.576667,0.636149,0.012778,-0.771448,0,0.015441,-0.999864,-0.003829,0,-0.771407,-0.009476,-0.636272,0,0.231623,-0.095683,0.068079,1,-0.966501,-0.012759,0.082343,0.125378,-1.014483,-0.387292,0.228491,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5182666,0.254959,0.302678,-0.470327,-2.596791,-0.080432,2.008836,0.576659,0.636137,0.01278,-0.771458,0,0.015458,-0.999864,-0.003818,0,-0.771416,-0.009497,-0.63626,0,0.23162,-0.095687,0.068066,1,-0.966522,-0.012783,0.082342,0.125378,-1.009002,-0.382887,0.234017,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5182667,0.254959,0.302732,-0.47033,-2.596794,-0.080433,2.008867,0.576663,0.636119,0.012764,-0.771473,0,0.015457,-0.999864,-0.003797,0,-0.771431,-0.00951,-0.636241,0,0.23161,-0.095692,0.068052,1,-0.966577,-0.012814,0.082339,0.125381,-1.004938,-0.379273,0.226207,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5182668,0.254959,0.302782,-0.470327,-2.596802,-0.080433,2.0089,0.57666,0.636099,0.01276,-0.77149,0,0.015466,-0.999864,-0.003786,0,-0.771448,-0.009524,-0.636222,0,0.2316,-0.095695,0.068038,1,-0.966639,-0.012833,0.082335,0.125383,-1.000441,-0.37695,0.215314,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5182669,0.254959,0.302836,-0.47033,-2.59679,-0.08043,2.008931,0.576667,0.636093,0.012739,-0.771495,0,0.015463,-0.999864,-0.003761,0,-0.771453,-0.009537,-0.636215,0,0.231599,-0.095702,0.068025,1,-0.966643,-0.012869,0.082335,0.125383,-0.995615,-0.380459,0.207982,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5182670,0.254954,0.302889,-0.47033,-2.596799,-0.080429,2.00896,0.57666,0.636068,0.012733,-0.771515,0,0.015464,-0.999864,-0.003752,0,-0.771473,-0.009544,-0.636191,0,0.231586,-0.095707,0.06801,1,-0.96672,-0.012897,0.08233,0.125386,-0.994424,-0.39406,0.199308,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5182671,0.254959,0.302945,-0.470327,-2.596792,-0.080427,2.00899,0.576661,0.636054,0.012726,-0.771527,0,0.015476,-0.999864,-0.003734,0,-0.771484,-0.009565,-0.636176,0,0.231582,-0.09571,0.067996,1,-0.966741,-0.012917,0.082329,0.125387,-0.995758,-0.412601,0.192341,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5182672,0.254959,0.303002,-0.47033,-2.5968,-0.080427,2.009022,0.576659,0.63603,0.012715,-0.771547,0,0.015477,-0.999864,-0.003719,0,-0.771504,-0.009576,-0.636152,0,0.231569,-0.095715,0.067981,1,-0.966815,-0.012945,0.082325,0.12539,-0.997606,-0.430273,0.197518,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
